Tue Mar 22 2022 21:47:25 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getAllUsers | data:{"message":"API Done","total":240,"status":true} | 
Thu Mar 31 2022 14:52:05 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:52:10 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /editUsersProfile | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 31 2022 14:52:52 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:53:00 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:54:23 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:54:32 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 14:54:37 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: User Not Found","value":{},"status":false} | 
Thu Mar 31 2022 14:55:15 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: User Not Found","value":{},"status":false} | 
Thu Mar 31 2022 14:55:40 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: User Not Found","value":{},"status":false} | 
Thu Mar 31 2022 15:06:01 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 15:06:18 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 15:06:23 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:06:41 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:06:52 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:08:07 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:08:34 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:09:04 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /changePassword | data:{"message":"API Error: Password Incorrect","value":{"user_id":"18"},"status":false} | 
Thu Mar 31 2022 15:11:16 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /changePassword | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 31 2022 15:11:35 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 15:12:19 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /loginUser | data:{"message":"API Failed: TypeError: pchstr must contain a $ as first char","value":{"email":"derricktan@greatech-group.com"},"status":false} | 
Thu Mar 31 2022 15:12:30 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /loginUser | data:{"message":"API Failed: TypeError: pchstr must contain a $ as first char","value":{"email":"derricktan@greatech-group.com"},"status":false} | 
Thu Mar 31 2022 15:12:31 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /loginUser | data:{"message":"API Failed: TypeError: pchstr must contain a $ as first char","value":{"email":"derricktan@greatech-group.com"},"status":false} | 
Thu Mar 31 2022 15:12:31 GMT+0800 (Malaysia Time) | ERROR | users-api.log | API: /loginUser | data:{"message":"API Failed: TypeError: pchstr must contain a $ as first char","value":{"email":"derricktan@greatech-group.com"},"status":false} | 
Thu Mar 31 2022 15:12:41 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"yqteow@greatech-group.com","status":true} | 
Thu Mar 31 2022 15:13:58 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"derricktan@greatech-group.com","status":true} | 
Thu Mar 31 2022 15:14:07 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /getOneUser | data:{"message":"API Done","total":1,"value":"18","status":true} | 
Thu Mar 31 2022 15:14:12 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /changePassword | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Thu Mar 31 2022 15:14:21 GMT+0800 (Malaysia Time) | INFO | users-api.log | API: /changePassword | data:{"message":"API Done","main":{"generatedMaps":[],"raw":{"fieldCount":0,"affectedRows":1,"insertId":0,"serverStatus":2,"warningCount":0,"message":"(Rows matched: 1  Changed: 1  Warnings: 0","protocol41":true,"changedRows":1},"affected":1},"status":true} | 
Sat Apr 16 2022 13:00:55 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:03:07 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:03:38 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:03:40 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:03:42 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:03:52 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:37:07 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:37:28 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 13:51:25 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /getUserAdminSuperAdmin | data:{"message":"API Done","total":87,"status":true} | 
Sat Apr 16 2022 14:30:01 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:30:31 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /changePasswordByEmail | data:{"message":"API Done","main":"derricktan@greatech-group.com","status":true} | 
Sat Apr 16 2022 14:30:58 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:31:24 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:32:02 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:34:21 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:34:36 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:34:58 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 14:35:21 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {\n    \"email\": \"derricktpl@derrickwebdev.com\"\n}","value":{"email":"derricktpl@derrickwebdev.com"},"status":false} | 
Sat Apr 16 2022 15:11:19 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /changePasswordByEmail | data:{"message":"API Done","main":"derricktan@greatech-group.com","status":true} | 
Sat Apr 16 2022 15:11:51 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {}","value":{},"status":false} | 
Sat Apr 16 2022 15:11:57 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {}","value":{},"status":false} | 
Sat Apr 16 2022 15:12:23 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {}","value":{},"status":false} | 
Sat Apr 16 2022 15:13:21 GMT+0800 (China Standard Time) | ERROR | users-api.log | API: /changePasswordByEmail | data:{"message":"API Failed: EntityNotFound: Could not find any entity of type \"User\" matching: {}","value":{},"status":false} | 
Sat Apr 16 2022 15:13:47 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /resetPassword | data:{"message":"API Done: Successfully Change the password","status":true} | 
Sat Apr 16 2022 15:14:29 GMT+0800 (China Standard Time) | INFO | users-api.log | API: /loginUser | data:{"message":"API Done","main":"derricktan@greatech-group.com","status":true} | 
